,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
29,False,05.2.2018,CC yükseltmek icin,/ilan/vasita-motosiklet-bajaj-cc-yukseltmek-icin-525897810/detay,False,False,False,525897810,False,False,False,False,Adana,Beyaz,False,False,False,13000.0,False,False,False,False,False,False,8250.0,True,False,False,False,False,2014.0
30,False,07.2.2018,Temiz Pulsar,/ilan/vasita-motosiklet-bajaj-temiz-pulsar-526456669/detay,False,False,False,526456669,False,False,False,True,Bursa,Siyah,False,False,False,1700.0,True,False,False,False,False,False,9700.0,True,False,False,True,True,2016.0
31,False,05.2.2018,pulsar 200 ns,/ilan/vasita-motosiklet-bajaj-pulsar-200-ns-525852249/detay,False,False,True,525852249,False,False,False,True,Ankara,Kırmızı,False,False,False,32000.0,False,False,True,False,True,True,8200.0,True,False,False,False,True,2014.0
32,False,05.2.2018,Temiz pulsar arayanlara,/ilan/vasita-motosiklet-bajaj-temiz-pulsar-arayanlara-525791177/detay,False,False,False,525791177,False,False,False,False,İstanbul,Siyah,False,False,False,7000.0,False,False,False,False,False,False,8300.0,True,False,False,False,False,2016.0
33,False,05.2.2018,sahibinden temiz motor,/ilan/vasita-motosiklet-bajaj-sahibinden-temiz-motor-473618573/detay,False,False,False,473618573,False,False,False,False,İstanbul,Beyaz,False,False,False,7000.0,False,False,False,False,False,False,9500.0,True,False,False,False,False,2016.0
34,False,10.2.2018,14500 TL DEN ALMAYIN SON 8 MOTOR 12500 TL KAYALARMOTORDA,/ilan/vasita-motosiklet-bajaj-14.500-tl-den-almayin-son-8-motor-12.500-tl-kayalarmotorda-452899688/detay,False,False,False,452899688,False,False,False,False,İstanbul,Siyah,False,False,False,0.0,False,False,False,False,False,False,12500.0,False,False,False,False,False,2017.0
35,False,07.2.2018,Keyfe keder,/ilan/vasita-motosiklet-bajaj-keyfe-keder-526377348/detay,False,False,False,526377348,False,False,False,False,İstanbul,Kırmızı,False,False,False,9000.0,False,False,False,False,False,False,8500.0,True,False,False,False,False,2015.0
36,True,20.2.2018,YETKİLİ BAYİ ABAYLAR DAN 2018 BAJAJ PULSAR NS200 YENİ RENK!!!,/ilan/vasita-motosiklet-bajaj-yetkili-bayi-abaylar-dan-2018-bajaj-pulsar-ns200-yeni-renk-530759133/detay,False,False,False,530759133,False,False,False,True,İstanbul,Sarı,False,False,False,0.0,False,True,True,False,False,False,14490.0,False,False,False,False,True,2018.0
37,False,07.2.2018,ilk günkü orjinalliginde 200 ns,/ilan/vasita-motosiklet-bajaj-ilk-gunku-orjinalliginde-200-ns-526300968/detay,False,False,False,526300968,False,False,False,False,Tekirdağ,Kırmızı,False,False,False,3600.0,False,False,False,False,False,False,10500.0,True,False,False,False,False,2016.0
38,False,06.2.2018,Sahibinden TAKASLI Temiz Pulsar NS 200,/ilan/vasita-motosiklet-bajaj-sahibinden-takasli-temiz-pulsar-ns-200-526278712/detay,False,False,True,526278712,False,False,False,True,Bursa,Siyah,False,False,False,9000.0,False,False,True,False,False,True,9200.0,True,False,False,False,True,2016.0
